;data;preco
8869;1996-12-12;22,65
8870;1996-12-11;22,95
8871;1996-12-10;23,74
8872;1996-12-09;24,18
8873;1996-12-06;24,56
8874;1996-12-05;24,49
8875;1996-12-04;24,21
8876;1996-12-03;24,12
8877;1996-12-02;23,50
8878;1996-11-29;23,17
8879;1996-11-28;23,00
8880;1996-11-27;23,07
8881;1996-11-26;22,78
8882;1996-11-25;23,22
8883;1996-11-22;23,86
8884;1996-11-21;22,90
8885;1996-11-20;23,40
8886;1996-11-19;23,13
8887;1996-11-18;22,75
8888;1996-11-15;23,28
8889;1996-11-14;23,18
8890;1996-11-13;22,88
8891;1996-11-12;22,38
8892;1996-11-11;22,70
8893;1996-11-08;22,40
8894;1996-11-07;21,75
8895;1996-11-06;21,85
8896;1996-11-05;21,85
8897;1996-11-04;22,10
8898;1996-11-01;22,30
8899;1996-10-31;22,80
8900;1996-10-30;23,15
8901;1996-10-29;23,30
8902;1996-10-28;24,45
8903;1996-10-25;24,13
8904;1996-10-24;24,28
8905;1996-10-23;24,60
8906;1996-10-22;25,40
8907;1996-10-21;25,08
8908;1996-10-18;25,18
8909;1996-10-17;24,83
8910;1996-10-16;24,50
8911;1996-10-15;24,58
8912;1996-10-14;24,75
8913;1996-10-11;23,85
8914;1996-10-10;23,63
8915;1996-10-09;24,58
8916;1996-10-08;24,55
8917;1996-10-07;24,28
8918;1996-10-04;23,88
8919;1996-10-03;23,63
8920;1996-10-02;23,13
8921;1996-10-01;23,18
8922;1996-09-30;24,15
8923;1996-09-27;22,90
8924;1996-09-26;23,35
8925;1996-09-25;23,05
8926;1996-09-24;22,78
8927;1996-09-23;22,15
8928;1996-09-20;21,78
8929;1996-09-19;22,08
8930;1996-09-18;22,38
8931;1996-09-17;21,70
8932;1996-09-16;22,60
8933;1996-09-13;23,83
8934;1996-09-12;23,35
8935;1996-09-11;23,30
8936;1996-09-10;22,68
8937;1996-09-09;22,25
8938;1996-09-06;22,43
8939;1996-09-05;22,15
8940;1996-09-04;22,20
8941;1996-09-03;21,90
8942;1996-09-02;22,23
8943;1996-08-30;20,98
8944;1996-08-29;21,00
8945;1996-08-28;20,68
8946;1996-08-27;20,45
8947;1996-08-23;20,78
8948;1996-08-22;21,25
8949;1996-08-21;20,80
8950;1996-08-20;21,35
8951;1996-08-19;21,58
8952;1996-08-16;21,30
8953;1996-08-15;20,88
8954;1996-08-14;20,90
8955;1996-08-13;21,03
8956;1996-08-12;20,65
8957;1996-08-09;20,05
8958;1996-08-08;20,03
8959;1996-08-07;19,48
8960;1996-08-06;19,45
8961;1996-08-05;19,65
8962;1996-08-02;19,63
8963;1996-08-01;18,84
8964;1996-07-31;19,00
8965;1996-07-30;18,90
8966;1996-07-29;18,99
8967;1996-07-26;18,92
8968;1996-07-25;19,50
8969;1996-07-24;19,36
8970;1996-07-23;19,50
8971;1996-07-22;19,23
8972;1996-07-19;19,45
8973;1996-07-18;19,95
8974;1996-07-17;19,75
8975;1996-07-16;20,30
8976;1996-07-15;20,20
8977;1996-07-12;19,93
8978;1996-07-11;20,01
8979;1996-07-10;19,80
8980;1996-07-09;19,63
8981;1996-07-08;19,62
8982;1996-07-05;19,99
8983;1996-07-04;19,77
8984;1996-07-03;19,13
8985;1996-07-02;19,43
8986;1996-07-01;19,77
8987;1996-06-28;19,28
8988;1996-06-27;19,38
8989;1996-06-26;18,60
8990;1996-06-25;18,38
8991;1996-06-24;18,38
8992;1996-06-21;18,45
8993;1996-06-20;18,43
8994;1996-06-19;18,40
8995;1996-06-18;18,80
8996;1996-06-17;18,70
8997;1996-06-14;17,83
8998;1996-06-13;17,98
8999;1996-06-12;18,23
9000;1996-06-11;18,28
9001;1996-06-10;18,48
9002;1996-06-07;18,40
9003;1996-06-06;18,18
9004;1996-06-05;18,20
9005;1996-06-04;18,50
9006;1996-06-03;18,25
9007;1996-05-31;18,10
9008;1996-05-30;18,10
9009;1996-05-29;18,95
9010;1996-05-28;19,53
9011;1996-05-24;19,73
9012;1996-05-23;19,53
9013;1996-05-22;19,40
9014;1996-05-21;18,70
9015;1996-05-20;18,63
9016;1996-05-17;18,05
9017;1996-05-16;18,63
9018;1996-05-15;19,50
9019;1996-05-14;19,63
9020;1996-05-13;19,48
9021;1996-05-10;19,23
9022;1996-05-09;19,35
9023;1996-05-08;19,85
9024;1996-05-07;20,08
9025;1996-05-03;19,38
9026;1996-05-02;19,45
9027;1996-05-01;18,95
9028;1996-04-30;19,50
9029;1996-04-29;20,05
9030;1996-04-26;20,05
9031;1996-04-25;20,35
9032;1996-04-24;20,73
9033;1996-04-23;20,88
9034;1996-04-22;19,38
9035;1996-04-19;19,53
9036;1996-04-18;19,33
9037;1996-04-17;19,88
9038;1996-04-16;21,20
9039;1996-04-15;22,68
9040;1996-04-12;22,73
9041;1996-04-11;23,90
9042;1996-04-10;22,63
9043;1996-04-09;21,43
9044;1996-04-04;20,85
9045;1996-04-03;20,93
9046;1996-04-02;21,18
9047;1996-04-01;20,80
9048;1996-03-29;20,33
9049;1996-03-28;20,25
9050;1996-03-27;21,33
9051;1996-03-26;21,68
9052;1996-03-25;21,30
9053;1996-03-22;21,15
9054;1996-03-21;20,35
9055;1996-03-20;20,38
9056;1996-03-19;20,35
9057;1996-03-18;20,50
9058;1996-03-15;19,30
9059;1996-03-14;19,40
9060;1996-03-13;19,58
9061;1996-03-12;19,30
9062;1996-03-11;18,93
9063;1996-03-08;18,85
9064;1996-03-07;19,03
9065;1996-03-06;19,18
9066;1996-03-05;18,75
9067;1996-03-04;18,40
9068;1996-03-01;18,55
9069;1996-02-29;18,80
9070;1996-02-28;18,65
9071;1996-02-27;19,00
9072;1996-02-26;18,85
9073;1996-02-23;18,85
9074;1996-02-22;19,28
9075;1996-02-21;19,05
9076;1996-02-20;18,58
9077;1996-02-19;18,20
9078;1996-02-16;18,20
9079;1996-02-15;18,18
9080;1996-02-14;18,28
9081;1996-02-13;18,08
9082;1996-02-12;17,18
9083;1996-02-09;17,23
9084;1996-02-08;17,05
9085;1996-02-07;16,93
9086;1996-02-06;16,83
9087;1996-02-05;16,93
9088;1996-02-02;17,05
9089;1996-02-01;16,78
9090;1996-01-31;16,63
9091;1996-01-30;16,53
9092;1996-01-29;16,23
9093;1996-01-26;16,70
9094;1996-01-25;17,00
9095;1996-01-24;17,33
9096;1996-01-23;17,38
9097;1996-01-22;17,53
9098;1996-01-19;17,53
9099;1996-01-18;17,88
9100;1996-01-17;17,43
9101;1996-01-16;17,73
9102;1996-01-15;17,50
9103;1996-01-12;17,58
9104;1996-01-11;17,85
9105;1996-01-10;18,48
9106;1996-01-09;19,05
9107;1996-01-08;19,68
9108;1996-01-05;19,50
9109;1996-01-04;19,13
9110;1996-01-03;19,15
9111;1996-01-02;18,95
9112;1995-12-29;18,65
9113;1995-12-28;18,78
9114;1995-12-27;18,73
9115;1995-12-22;18,18
9116;1995-12-21;18,10
9117;1995-12-20;18,05
9118;1995-12-19;18,03
9119;1995-12-18;18,33
9120;1995-12-15;18,15
9121;1995-12-14;17,90
9122;1995-12-13;17,70
9123;1995-12-12;17,48
9124;1995-12-11;17,68
9125;1995-12-08;17,73
9126;1995-12-07;17,48
9127;1995-12-06;17,55
9128;1995-12-05;17,53
9129;1995-12-04;17,35
9130;1995-12-01;17,18
9131;1995-11-30;17,13
9132;1995-11-29;17,30
9133;1995-11-28;17,25
9134;1995-11-27;17,20
9135;1995-11-24;16,93
9136;1995-11-23;16,88
9137;1995-11-22;16,90
9138;1995-11-21;16,60
9139;1995-11-20;16,80
9140;1995-11-17;17,03
9141;1995-11-16;16,78
9142;1995-11-15;16,73
9143;1995-11-14;16,58
9144;1995-11-13;16,63
9145;1995-11-10;16,83
9146;1995-11-09;16,90
9147;1995-11-08;16,75
9148;1995-11-07;16,70
9149;1995-11-06;16,78
9150;1995-11-03;16,88
9151;1995-11-02;16,83
9152;1995-11-01;16,53
9153;1995-10-31;16,58
9154;1995-10-30;16,45
9155;1995-10-27;16,35
9156;1995-10-26;16,30
9157;1995-10-25;15,98
9158;1995-10-24;16,08
9159;1995-10-23;15,88
9160;1995-10-20;15,80
9161;1995-10-19;15,85
9162;1995-10-18;15,98
9163;1995-10-17;16,03
9164;1995-10-16;16,15
9165;1995-10-13;15,98
9166;1995-10-12;15,90
9167;1995-10-11;16,05
9168;1995-10-10;15,95
9169;1995-10-09;16,00
9170;1995-10-06;15,75
9171;1995-10-05;15,85
9172;1995-10-04;16,40
9173;1995-10-03;16,58
9174;1995-10-02;16,55
9175;1995-09-29;16,58
9176;1995-09-28;16,65
9177;1995-09-27;16,28
9178;1995-09-26;16,15
9179;1995-09-25;16,18
9180;1995-09-22;16,40
9181;1995-09-21;16,60
9182;1995-09-20;17,00
9183;1995-09-19;17,23
9184;1995-09-18;17,23
9185;1995-09-15;17,18
9186;1995-09-14;17,00
9187;1995-09-13;16,85
9188;1995-09-12;16,90
9189;1995-09-11;16,75
9190;1995-09-08;16,93
9191;1995-09-07;16,60
9192;1995-09-06;16,63
9193;1995-09-05;16,68
9194;1995-09-04;16,62
9195;1995-09-01;16,25
9196;1995-08-31;16,20
9197;1995-08-30;16,18
9198;1995-08-29;16,23
9199;1995-08-25;16,15
9200;1995-08-24;16,30
9201;1995-08-23;16,50
9202;1995-08-22;16,23
9203;1995-08-21;16,25
9204;1995-08-18;16,03
9205;1995-08-17;15,85
9206;1995-08-16;15,78
9207;1995-08-15;15,85
9208;1995-08-14;15,93
9209;1995-08-11;16,23
9210;1995-08-10;16,08
9211;1995-08-09;16,13
9212;1995-08-08;16,00
9213;1995-08-07;15,90
9214;1995-08-04;16,08
9215;1995-08-03;15,99
9216;1995-08-02;16,13
9217;1995-08-01;16,10
9218;1995-07-31;15,78
9219;1995-07-28;15,93
9220;1995-07-27;15,98
9221;1995-07-26;16,00
9222;1995-07-25;15,48
9223;1995-07-24;15,38
9224;1995-07-21;15,35
9225;1995-07-20;15,68
9226;1995-07-19;15,80
9227;1995-07-18;15,68
9228;1995-07-17;15,73
9229;1995-07-14;15,80
9230;1995-07-13;15,98
9231;1995-07-12;16,03
9232;1995-07-11;15,93
9233;1995-07-10;15,88
9234;1995-07-07;16,10
9235;1995-07-06;16,15
9236;1995-07-05;16,00
9237;1995-07-04;15,93
9238;1995-07-03;16,35
9239;1995-06-30;16,58
9240;1995-06-29;16,50
9241;1995-06-28;16,95
9242;1995-06-27;16,63
9243;1995-06-26;16,55
9244;1995-06-23;16,40
9245;1995-06-22;16,55
9246;1995-06-21;16,50
9247;1995-06-20;16,98
9248;1995-06-19;16,93
9249;1995-06-16;17,75
9250;1995-06-15;17,95
9251;1995-06-14;17,63
9252;1995-06-13;17,83
9253;1995-06-12;17,63
9254;1995-06-09;17,68
9255;1995-06-08;17,93
9256;1995-06-07;18,13
9257;1995-06-06;17,95
9258;1995-06-05;18,23
9259;1995-06-02;17,90
9260;1995-06-01;17,70
9261;1995-05-31;17,58
9262;1995-05-30;17,43
9263;1995-05-26;17,80
9264;1995-05-25;18,00
9265;1995-05-24;18,55
9266;1995-05-23;18,48
9267;1995-05-22;18,38
9268;1995-05-19;18,43
9269;1995-05-18;18,23
9270;1995-05-17;18,50
9271;1995-05-16;18,53
9272;1995-05-15;18,43
9273;1995-05-12;18,23
9274;1995-05-11;18,08
9275;1995-05-10;18,10
9276;1995-05-09;18,12
9277;1995-05-08;18,78
9278;1995-05-05;18,85
9279;1995-05-04;18,68
9280;1995-05-03;18,33
9281;1995-05-02;18,83
9282;1995-05-01;19,38
9283;1995-04-28;18,98
9284;1995-04-27;19,08
9285;1995-04-26;18,90
9286;1995-04-25;19,35
9287;1995-04-24;19,05
9288;1995-04-21;19,18
9289;1995-04-20;19,15
9290;1995-04-19;18,73
9291;1995-04-18;18,55
9292;1995-04-13;17,98
9293;1995-04-12;18,73
9294;1995-04-11;18,63
9295;1995-04-10;18,15
9296;1995-04-07;18,45
9297;1995-04-06;18,50
9298;1995-04-05;18,35
9299;1995-04-04;18,03
9300;1995-04-03;17,88
9301;1995-03-31;17,98
9302;1995-03-30;17,98
9303;1995-03-29;18,05
9304;1995-03-28;17,85
9305;1995-03-27;17,83
9306;1995-03-24;17,65
9307;1995-03-23;17,48
9308;1995-03-22;17,08
9309;1995-03-21;16,80
9310;1995-03-20;16,83
9311;1995-03-17;16,55
9312;1995-03-16;16,50
9313;1995-03-15;16,38
9314;1995-03-14;16,33
9315;1995-03-13;16,30
9316;1995-03-10;16,50
9317;1995-03-09;16,65
9318;1995-03-08;16,73
9319;1995-03-07;16,85
9320;1995-03-06;16,75
9321;1995-03-03;16,68
9322;1995-03-02;16,55
9323;1995-03-01;16,85
9324;1995-02-28;17,23
9325;1995-02-27;17,35
9326;1995-02-24;17,10
9327;1995-02-23;17,10
9328;1995-02-22;17,08
9329;1995-02-21;17,18
9330;1995-02-20;17,43
9331;1995-02-17;17,40
9332;1995-02-16;17,13
9333;1995-02-15;17,10
9334;1995-02-14;17,00
9335;1995-02-13;16,88
9336;1995-02-10;16,85
9337;1995-02-09;16,85
9338;1995-02-08;17,03
9339;1995-02-07;17,05
9340;1995-02-06;17,08
9341;1995-02-03;17,40
9342;1995-02-02;17,00
9343;1995-02-01;17,05
9344;1995-01-31;16,80
9345;1995-01-30;16,68
9346;1995-01-27;16,38
9347;1995-01-26;16,73
9348;1995-01-25;16,98
9349;1995-01-24;17,15
9350;1995-01-23;17,00
9351;1995-01-20;17,23
9352;1995-01-19;17,08
9353;1995-01-18;16,95
9354;1995-01-17;16,78
9355;1995-01-16;16,38
9356;1995-01-13;16,20
9357;1995-01-12;16,48
9358;1995-01-11;16,40
9359;1995-01-10;16,00
9360;1995-01-09;16,08
9361;1995-01-06;16,35
9362;1995-01-05;16,13
9363;1995-01-04;15,93
9364;1995-01-03;15,88
9365;1994-12-30;16,23
9366;1994-12-29;16,25
9367;1994-12-28;16,08
9368;1994-12-23;15,55
9369;1994-12-22;15,60
9370;1994-12-21;15,65
9371;1994-12-20;15,73
9372;1994-12-19;15,58
9373;1994-12-16;15,48
9374;1994-12-15;15,60
9375;1994-12-14;15,83
9376;1994-12-13;15,73
9377;1994-12-12;15,98
9378;1994-12-09;16,08
9379;1994-12-08;16,13
9380;1994-12-07;15,83
9381;1994-12-06;16,05
9382;1994-12-05;15,93
9383;1994-12-02;16,35
9384;1994-12-01;16,98
9385;1994-11-30;16,95
9386;1994-11-29;17,00
9387;1994-11-28;16,95
9388;1994-11-25;17,00
9389;1994-11-24;16,95
9390;1994-11-23;16,88
9391;1994-11-22;17,20
9392;1994-11-21;17,25
9393;1994-11-18;16,45
9394;1994-11-17;16,53
9395;1994-11-16;16,80
9396;1994-11-15;16,98
9397;1994-11-14;17,25
9398;1994-11-11;17,38
9399;1994-11-10;17,20
9400;1994-11-09;17,55
9401;1994-11-08;17,38
9402;1994-11-07;17,78
9403;1994-11-04;18,00
9404;1994-11-03;17,75
9405;1994-11-02;17,58
9406;1994-11-01;17,40
9407;1994-10-31;17,18
9408;1994-10-28;17,18
9409;1994-10-27;17,08
9410;1994-10-26;16,88
9411;1994-10-25;16,48
9412;1994-10-24;16,48
9413;1994-10-21;16,35
9414;1994-10-20;16,53
9415;1994-10-19;16,28
9416;1994-10-18;16,13
9417;1994-10-17;15,75
9418;1994-10-14;15,58
9419;1994-10-13;15,63
9420;1994-10-12;16,08
9421;1994-10-11;16,38
9422;1994-10-10;16,70
9423;1994-10-07;16,93
9424;1994-10-06;16,63
9425;1994-10-05;16,50
9426;1994-10-04;16,70
9427;1994-10-03;16,85
9428;1994-09-30;16,73
9429;1994-09-29;16,60
9430;1994-09-28;16,20
9431;1994-09-27;16,10
9432;1994-09-26;16,10
9433;1994-09-23;16,30
9434;1994-09-22;15,90
9435;1994-09-21;15,80
9436;1994-09-20;15,78
9437;1994-09-19;15,45
9438;1994-09-16;15,30
9439;1994-09-15;15,25
9440;1994-09-14;15,40
9441;1994-09-13;15,48
9442;1994-09-12;15,83
9443;1994-09-09;15,93
9444;1994-09-08;16,05
9445;1994-09-07;16,03
9446;1994-09-06;15,95
9447;1994-09-05;15,60
9448;1994-09-02;15,88
9449;1994-09-01;16,03
9450;1994-08-31;16,03
9451;1994-08-30;15,78
9452;1994-08-26;15,85
9453;1994-08-25;15,75
9454;1994-08-24;15,80
9455;1994-08-23;15,30
9456;1994-08-22;15,25
9457;1994-08-19;16,13
9458;1994-08-18;16,30
9459;1994-08-17;16,28
9460;1994-08-16;16,68
9461;1994-08-15;16,75
9462;1994-08-12;17,10
9463;1994-08-11;17,50
9464;1994-08-10;17,33
9465;1994-08-09;17,68
9466;1994-08-08;17,93
9467;1994-08-05;17,78
9468;1994-08-04;18,43
9469;1994-08-03;18,48
9470;1994-08-02;18,48
9471;1994-08-01;19,03
9472;1994-07-29;18,48
9473;1994-07-28;18,00
9474;1994-07-27;17,83
9475;1994-07-26;17,43
9476;1994-07-25;17,35
9477;1994-07-22;17,58
9478;1994-07-21;17,45
9479;1994-07-20;17,35
9480;1994-07-19;17,20
9481;1994-07-18;17,50
9482;1994-07-15;18,15
9483;1994-07-14;18,33
9484;1994-07-13;18,25
9485;1994-07-12;18,25
9486;1994-07-11;17,48
9487;1994-07-08;17,00
9488;1994-07-07;16,78
9489;1994-07-06;16,90
9490;1994-07-05;17,13
9491;1994-07-04;17,50
9492;1994-07-01;17,65
9493;1994-06-30;17,45
9494;1994-06-29;17,23
9495;1994-06-28;16,98
9496;1994-06-27;17,40
9497;1994-06-24;17,40
9498;1994-06-23;17,30
9499;1994-06-22;17,48
9500;1994-06-21;17,63
9501;1994-06-20;17,38
9502;1994-06-17;17,13
9503;1994-06-16;16,88
9504;1994-06-15;16,73
9505;1994-06-14;16,40
9506;1994-06-13;16,23
9507;1994-06-10;16,38
9508;1994-06-09;16,13
9509;1994-06-08;15,65
9510;1994-06-07;15,95
9511;1994-06-06;16,18
9512;1994-06-03;16,13
9513;1994-06-02;16,35
9514;1994-06-01;16,40
9515;1994-05-31;16,18
9516;1994-05-27;16,08
9517;1994-05-26;16,08
9518;1994-05-25;16,33
9519;1994-05-24;16,63
9520;1994-05-23;16,63
9521;1994-05-20;16,23
9522;1994-05-19;16,15
9523;1994-05-18;15,98
9524;1994-05-17;15,83
9525;1994-05-16;16,23
9526;1994-05-13;16,50
9527;1994-05-12;16,25
9528;1994-05-11;16,10
9529;1994-05-10;16,25
9530;1994-05-09;16,33
9531;1994-05-06;16,25
9532;1994-05-05;15,85
9533;1994-05-04;15,95
9534;1994-05-03;15,93
9535;1994-04-29;15,35
9536;1994-04-28;15,65
9537;1994-04-27;15,75
9538;1994-04-26;16,05
9539;1994-04-25;16,38
9540;1994-04-22;16,28
9541;1994-04-21;15,63
9542;1994-04-20;15,30
9543;1994-04-19;15,13
9544;1994-04-18;15,48
9545;1994-04-15;15,23
9546;1994-04-14;15,28
9547;1994-04-13;15,00
9548;1994-04-12;14,80
9549;1994-04-11;14,73
9550;1994-04-08;14,30
9551;1994-04-07;14,40
9552;1994-04-06;14,33
9553;1994-04-05;14,33
9554;1994-03-31;13,25
9555;1994-03-30;13,23
9556;1994-03-29;13,38
9557;1994-03-28;13,75
9558;1994-03-25;14,58
9559;1994-03-24;14,53
9560;1994-03-23;14,50
9561;1994-03-22;14,80
9562;1994-03-21;14,55
9563;1994-03-18;14,05
9564;1994-03-17;14,25
9565;1994-03-16;14,30
9566;1994-03-15;14,28
9567;1994-03-14;14,03
9568;1994-03-11;13,70
9569;1994-03-10;13,23
9570;1994-03-09;13,30
9571;1994-03-08;13,15
9572;1994-03-07;13,13
9573;1994-03-04;13,43
9574;1994-03-03;13,55
9575;1994-03-02;13,50
9576;1994-03-01;13,45
9577;1994-02-28;13,59
9578;1994-02-25;13,33
9579;1994-02-24;13,40
9580;1994-02-23;13,20
9581;1994-02-22;13,20
9582;1994-02-21;13,05
9583;1994-02-18;13,00
9584;1994-02-17;13,28
9585;1994-02-16;13,08
9586;1994-02-15;13,13
9587;1994-02-14;13,40
9588;1994-02-11;13,70
9589;1994-02-10;13,58
9590;1994-02-09;13,53
9591;1994-02-08;14,13
9592;1994-02-07;14,60
9593;1994-02-04;14,93
9594;1994-02-03;15,48
9595;1994-02-02;15,40
9596;1994-02-01;15,03
9597;1994-01-31;14,83
9598;1994-01-28;14,65
9599;1994-01-27;14,78
9600;1994-01-26;14,80
9601;1994-01-25;14,63
9602;1994-01-24;14,35
9603;1994-01-21;14,23
9604;1994-01-20;14,10
9605;1994-01-19;14,25
9606;1994-01-18;14,10
9607;1994-01-17;14,40
9608;1994-01-14;14,10
9609;1994-01-13;13,75
9610;1994-01-12;13,90
9611;1994-01-11;14,10
9612;1994-01-10;14,15
9613;1994-01-07;14,63
9614;1994-01-06;14,55
9615;1994-01-05;14,10
9616;1994-01-04;13,43
9617;1993-12-31;13,18
9618;1993-12-30;13,20
9619;1993-12-29;13,13
9620;1993-12-24;13,38
9621;1993-12-23;13,55
9622;1993-12-22;13,60
9623;1993-12-21;13,45
9624;1993-12-20;13,63
9625;1993-12-17;13,85
9626;1993-12-16;13,63
9627;1993-12-15;13,80
9628;1993-12-14;14,78
9629;1993-12-13;13,90
9630;1993-12-10;13,80
9631;1993-12-09;13,60
9632;1993-12-08;13,45
9633;1993-12-07;13,88
9634;1993-12-06;13,90
9635;1993-12-03;13,95
9636;1993-12-02;14,15
9637;1993-12-01;14,43
9638;1993-11-30;14,23
9639;1993-11-29;14,05
9640;1993-11-26;14,28
9641;1993-11-25;14,35
9642;1993-11-24;15,13
9643;1993-11-23;15,25
9644;1993-11-22;15,35
9645;1993-11-19;15,25
9646;1993-11-18;15,40
9647;1993-11-17;15,55
9648;1993-11-16;15,33
9649;1993-11-15;15,25
9650;1993-11-12;15,08
9651;1993-11-11;15,18
9652;1993-11-10;15,23
9653;1993-11-09;15,33
9654;1993-11-08;15,28
9655;1993-11-05;15,73
9656;1993-11-04;15,78
9657;1993-11-03;15,83
9658;1993-11-02;15,63
9659;1993-11-01;15,83
9660;1993-10-29;15,43
9661;1993-10-28;15,83
9662;1993-10-27;15,95
9663;1993-10-26;15,95
9664;1993-10-25;16,13
9665;1993-10-22;16,48
9666;1993-10-21;16,88
9667;1993-10-20;16,68
9668;1993-10-19;16,53
9669;1993-10-18;16,50
9670;1993-10-15;16,70
9671;1993-10-14;16,80
9672;1993-10-13;17,00
9673;1993-10-12;17,15
9674;1993-10-11;17,13
9675;1993-10-08;16,98
9676;1993-10-07;16,88
9677;1993-10-06;16,98
9678;1993-10-05;16,78
9679;1993-10-04;16,90
9680;1993-10-01;17,08
9681;1993-09-30;17,23
9682;1993-09-29;16,78
9683;1993-09-28;16,40
9684;1993-09-27;16,10
9685;1993-09-24;16,10
9686;1993-09-23;15,88
9687;1993-09-22;15,88
9688;1993-09-21;16,25
9689;1993-09-20;16,03
9690;1993-09-17;15,55
9691;1993-09-16;15,43
9692;1993-09-15;15,35
9693;1993-09-14;15,58
9694;1993-09-13;15,43
9695;1993-09-10;15,43
9696;1993-09-09;15,73
9697;1993-09-08;15,65
9698;1993-09-07;15,85
9699;1993-09-06;16,23
9700;1993-09-03;16,33
9701;1993-09-02;16,50
9702;1993-09-01;16,55
9703;1993-08-31;16,73
9704;1993-08-27;17,05
9705;1993-08-26;16,75
9706;1993-08-25;16,68
9707;1993-08-24;16,93
9708;1993-08-23;16,83
9709;1993-08-20;16,68
9710;1993-08-19;16,63
9711;1993-08-18;16,63
9712;1993-08-17;16,88
9713;1993-08-16;16,80
9714;1993-08-13;16,93
9715;1993-08-12;16,78
9716;1993-08-11;16,58
9717;1993-08-10;16,30
9718;1993-08-09;16,45
9719;1993-08-06;16,38
9720;1993-08-05;16,60
9721;1993-08-04;16,63
9722;1993-08-03;16,53
9723;1993-08-02;16,85
9724;1993-07-30;16,85
9725;1993-07-29;17,08
9726;1993-07-28;17,13
9727;1993-07-27;16,85
9728;1993-07-26;16,85
9729;1993-07-23;16,85
9730;1993-07-22;16,65
9731;1993-07-21;16,73
9732;1993-07-20;16,58
9733;1993-07-19;16,58
9734;1993-07-16;16,60
9735;1993-07-15;16,48
9736;1993-07-14;16,50
9737;1993-07-13;16,95
9738;1993-07-12;16,78
9739;1993-07-09;16,53
9740;1993-07-08;16,55
9741;1993-07-07;16,90
9742;1993-07-06;17,13
9743;1993-07-05;16,88
9744;1993-07-02;16,63
9745;1993-07-01;16,98
9746;1993-06-30;17,43
9747;1993-06-29;17,48
9748;1993-06-28;17,23
9749;1993-06-25;17,23
9750;1993-06-24;17,23
9751;1993-06-23;17,18
9752;1993-06-22;17,18
9753;1993-06-21;17,18
9754;1993-06-18;17,13
9755;1993-06-17;17,23
9756;1993-06-16;17,33
9757;1993-06-15;17,30
9758;1993-06-14;17,58
9759;1993-06-11;17,63
9760;1993-06-10;18,20
9761;1993-06-09;18,23
9762;1993-06-08;18,23
9763;1993-06-07;18,00
9764;1993-06-04;18,25
9765;1993-06-03;18,15
9766;1993-06-02;18,48
9767;1993-06-01;18,48
9768;1993-05-28;18,43
9769;1993-05-27;18,43
9770;1993-05-26;18,08
9771;1993-05-25;18,15
9772;1993-05-24;18,15
9773;1993-05-21;18,05
9774;1993-05-20;18,10
9775;1993-05-19;18,13
9776;1993-05-18;18,18
9777;1993-05-17;18,28
9778;1993-05-14;18,40
9779;1993-05-13;18,70
9780;1993-05-12;18,90
9781;1993-05-11;18,83
9782;1993-05-10;18,98
9783;1993-05-07;18,98
9784;1993-05-06;19,13
9785;1993-05-05;18,85
9786;1993-05-04;18,90
9787;1993-04-30;18,85
9788;1993-04-29;18,80
9789;1993-04-28;18,48
9790;1993-04-27;18,58
9791;1993-04-26;18,63
9792;1993-04-23;18,63
9793;1993-04-22;18,48
9794;1993-04-21;18,68
9795;1993-04-20;18,53
9796;1993-04-19;18,48
9797;1993-04-16;18,50
9798;1993-04-15;18,63
9799;1993-04-14;18,73
9800;1993-04-13;18,80
9801;1993-04-08;18,53
9802;1993-04-07;18,70
9803;1993-04-06;18,65
9804;1993-04-05;18,95
9805;1993-04-02;18,88
9806;1993-04-01;18,98
9807;1993-03-31;18,70
9808;1993-03-30;18,45
9809;1993-03-29;18,65
9810;1993-03-26;18,55
9811;1993-03-25;18,60
9812;1993-03-24;18,53
9813;1993-03-23;18,23
9814;1993-03-22;18,18
9815;1993-03-19;18,58
9816;1993-03-18;18,70
9817;1993-03-17;18,60
9818;1993-03-16;18,55
9819;1993-03-15;18,88
9820;1993-03-12;18,83
9821;1993-03-11;18,70
9822;1993-03-10;19,08
9823;1993-03-09;19,23
9824;1993-03-08;19,28
9825;1993-03-05;19,60
9826;1993-03-04;19,35
9827;1993-03-03;18,93
9828;1993-03-02;18,83
9829;1993-03-01;19,03
9830;1993-02-26;18,83
9831;1993-02-25;18,83
9832;1993-02-24;18,88
9833;1993-02-23;18,88
9834;1993-02-22;18,63
9835;1993-02-19;18,30
9836;1993-02-18;17,83
9837;1993-02-17;17,93
9838;1993-02-16;18,20
9839;1993-02-15;17,98
9840;1993-02-12;18,48
9841;1993-02-11;18,43
9842;1993-02-10;18,48
9843;1993-02-09;18,33
9844;1993-02-08;18,55
9845;1993-02-05;18,70
9846;1993-02-04;18,65
9847;1993-02-02;18,40
9848;1993-02-01;18,55
9849;1993-01-29;18,48
9850;1993-01-28;18,15
9851;1993-01-27;17,88
9852;1993-01-26;17,93
9853;1993-01-25;17,58
9854;1993-01-22;17,08
9855;1993-01-21;16,88
9856;1993-01-20;16,70
9857;1993-01-19;16,98
9858;1993-01-18;17,25
9859;1993-01-15;17,28
9860;1993-01-14;17,00
9861;1993-01-13;16,85
9862;1993-01-12;16,85
9863;1993-01-11;17,28
9864;1993-01-08;17,23
9865;1993-01-07;17,58
9866;1993-01-06;17,53
9867;1993-01-05;17,48
